"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
15	0.860166551006246	8	8	"Heart"	"No"	1
16	0.804332358289193	8	8	"Heart"	"No"	1
17	0.828948366062628	8	8	"Heart"	"No"	1
18	0.82377772660987	8	8	"Heart"	"No"	1
19	0.840336134453782	8	8	"Heart"	"No"	1
20	0.836843711843712	8	8	"Heart"	"No"	1
21	0.845895176252319	8	8	"Heart"	"No"	1
22	0.805937118437118	8	8	"Heart"	"No"	1
23	0.83283213817565	8	8	"Heart"	"No"	1
24	0.760579907638731	8	8	"Heart"	"No"	1
25	0.835981706844431	8	8	"Heart"	"No"	1
26	0.788110698824985	8	8	"Heart"	"No"	1
27	0.816961538461539	8	8	"Heart"	"No"	1
28	0.825827205882353	8	8	"Heart"	"No"	1
29	0.865003052503053	8	8	"Heart"	"No"	1
30	0.792462967226955	8	8	"Heart"	"No"	1
1	0.822911092424127	9	9	"Heart"	"No"	1
2	0.763191763191763	9	9	"Heart"	"No"	1
3	0.841160012099214	9	9	"Heart"	"No"	1
4	0.817581626120359	9	9	"Heart"	"No"	1
5	0.794461538461538	9	9	"Heart"	"No"	1
6	0.789033166458073	9	9	"Heart"	"No"	1
7	0.769115384615385	9	9	"Heart"	"No"	1
8	0.792164522058823	9	9	"Heart"	"No"	1
9	0.799528301886792	9	9	"Heart"	"No"	1
10	0.798943014705882	9	9	"Heart"	"No"	1
11	0.796941570298235	9	9	"Heart"	"No"	1
12	0.786069651741294	9	9	"Heart"	"No"	1
13	0.771809523809524	9	9	"Heart"	"No"	1
14	0.801256843241576	9	9	"Heart"	"No"	1
15	0.775886194029851	9	9	"Heart"	"No"	1
16	0.814484126984127	9	9	"Heart"	"No"	1
17	0.793977272727273	9	9	"Heart"	"No"	1
18	0.788002130249543	9	9	"Heart"	"No"	1
19	0.763205828779599	9	9	"Heart"	"No"	1
20	0.801865070227953	9	9	"Heart"	"No"	1
21	0.773552389705882	9	9	"Heart"	"No"	1
22	0.85853066180935	9	9	"Heart"	"No"	1
23	0.797771672771673	9	9	"Heart"	"No"	1
24	0.785719688374556	9	9	"Heart"	"No"	1
25	0.856445236803349	9	9	"Heart"	"No"	1
26	0.798728813559322	9	9	"Heart"	"No"	1
27	0.834638114974288	9	9	"Heart"	"No"	1
28	0.76776149968494	9	9	"Heart"	"No"	1
29	0.75544794188862	9	9	"Heart"	"No"	1
30	0.8152	9	9	"Heart"	"No"	1
1	0.707345153119963	10	10	"Heart"	"No"	1
2	0.82458929517753	10	10	"Heart"	"No"	1
3	0.832433049300061	10	10	"Heart"	"No"	1
4	0.815239609357256	10	10	"Heart"	"No"	1
5	0.83076214598204	10	10	"Heart"	"No"	1
6	0.813608104996546	10	10	"Heart"	"No"	1
7	0.835355616605617	10	10	"Heart"	"No"	1
8	0.823013296227582	10	10	"Heart"	"No"	1
9	0.728936887254902	10	10	"Heart"	"No"	1
10	0.749109106073243	10	10	"Heart"	"No"	1
11	0.754857142857143	10	10	"Heart"	"No"	1
12	0.78900695665469	10	10	"Heart"	"No"	1
13	0.7555404281068	10	10	"Heart"	"No"	1
14	0.801638837353123	10	10	"Heart"	"No"	1
15	0.808928984501504	10	10	"Heart"	"No"	1
16	0.790037782404195	10	10	"Heart"	"No"	1
17	0.77482608363275	10	10	"Heart"	"No"	1
18	0.814075299306868	10	10	"Heart"	"No"	1
19	0.811398532637471	10	10	"Heart"	"No"	1
20	0.805595463137996	10	10	"Heart"	"No"	1
21	0.766889835666464	10	10	"Heart"	"No"	1
22	0.778703061145809	10	10	"Heart"	"No"	1
23	0.836986940298508	10	10	"Heart"	"No"	1
24	0.800037878787879	10	10	"Heart"	"No"	1
25	0.782905580409701	10	10	"Heart"	"No"	1
26	0.833984375	10	10	"Heart"	"No"	1
27	0.799066484517304	10	10	"Heart"	"No"	1
28	0.827641325536062	10	10	"Heart"	"No"	1
29	0.80859375	10	10	"Heart"	"No"	1
30	0.778915985016436	10	10	"Heart"	"No"	1
1	0.813146682897139	11	11	"Heart"	"No"	1
2	0.770552380952381	11	11	"Heart"	"No"	1
3	0.805817791081434	11	11	"Heart"	"No"	1
4	0.842793100828205	11	11	"Heart"	"No"	1
5	0.73531190926276	11	11	"Heart"	"No"	1
6	0.766863278886872	11	11	"Heart"	"No"	1
7	0.792151052351645	11	11	"Heart"	"No"	1
8	0.851600651112317	11	11	"Heart"	"No"	1
9	0.796651632138216	11	11	"Heart"	"No"	1
10	0.748407398879423	11	11	"Heart"	"No"	1
11	0.796492034313726	11	11	"Heart"	"No"	1
12	0.808982683982684	11	11	"Heart"	"No"	1
13	0.772418010855439	11	11	"Heart"	"No"	1
14	0.782029823493609	11	11	"Heart"	"No"	1
15	0.818562732231797	11	11	"Heart"	"No"	1
16	0.7838667587689	11	11	"Heart"	"No"	1
17	0.811320754716981	11	11	"Heart"	"No"	1
18	0.776101364522417	11	11	"Heart"	"No"	1
19	0.814700971463267	11	11	"Heart"	"No"	1
20	0.812457142857143	11	11	"Heart"	"No"	1
21	0.806742857142857	11	11	"Heart"	"No"	1
22	0.754197191697192	11	11	"Heart"	"No"	1
23	0.780024462961547	11	11	"Heart"	"No"	1
24	0.733058608058608	11	11	"Heart"	"No"	1
25	0.768306902985075	11	11	"Heart"	"No"	1
26	0.764536691542289	11	11	"Heart"	"No"	1
27	0.772586259079903	11	11	"Heart"	"No"	1
28	0.795346153846154	11	11	"Heart"	"No"	1
29	0.765873015873016	11	11	"Heart"	"No"	1
30	0.785335956416465	11	11	"Heart"	"No"	1
1	0.797398052343275	12	12	"Heart"	"No"	1
2	0.815719696969697	12	12	"Heart"	"No"	1
3	0.766178266178266	12	12	"Heart"	"No"	1
4	0.77297794117647	12	12	"Heart"	"No"	1
5	0.790423076923077	12	12	"Heart"	"No"	1
6	0.792612975738315	12	12	"Heart"	"No"	1
7	0.733325771324864	12	12	"Heart"	"No"	1
8	0.812400635930048	12	12	"Heart"	"No"	1
9	0.813615986627156	12	12	"Heart"	"No"	1
10	0.795401255578247	12	12	"Heart"	"No"	1
11	0.785034996956786	12	12	"Heart"	"No"	1
12	0.804347826086957	11	12	"Heart"	"No"	1
13	0.795369211514393	12	12	"Heart"	"No"	1
14	0.796309523809524	12	12	"Heart"	"No"	1
15	0.753561580882353	12	12	"Heart"	"No"	1
16	0.782973345588235	12	12	"Heart"	"No"	1
17	0.774209523809524	12	12	"Heart"	"No"	1
18	0.793581495098039	12	12	"Heart"	"No"	1
19	0.755102820885253	12	12	"Heart"	"No"	1
20	0.778206291591047	12	12	"Heart"	"No"	1
21	0.77014652014652	12	12	"Heart"	"No"	1
22	0.795	12	12	"Heart"	"No"	1
23	0.816370823967134	12	12	"Heart"	"No"	1
24	0.794541587901701	12	12	"Heart"	"No"	1
25	0.792348484848485	12	12	"Heart"	"No"	1
26	0.796692307692308	12	12	"Heart"	"No"	1
27	0.749560431159697	12	12	"Heart"	"No"	1
28	0.737244897959184	12	12	"Heart"	"No"	1
29	0.79470275271802	12	12	"Heart"	"No"	1
30	0.742139804639805	12	12	"Heart"	"No"	1
1	0.829161594643944	13	13	"Heart"	"No"	1
2	0.762439135727328	13	13	"Heart"	"No"	1
3	0.76136453474583	13	13	"Heart"	"No"	1
4	0.786509198273904	13	13	"Heart"	"No"	1
5	0.802295003585943	13	13	"Heart"	"No"	1
6	0.800769230769231	13	13	"Heart"	"No"	1
7	0.809230769230769	13	13	"Heart"	"No"	1
8	0.789230769230769	12	13	"Heart"	"No"	1
9	0.78950905209898	13	13	"Heart"	"No"	1
10	0.769590643274854	13	13	"Heart"	"No"	1
11	0.802257266542981	12	13	"Heart"	"No"	1
12	0.767718389451377	13	13	"Heart"	"No"	1
13	0.821073328706917	13	13	"Heart"	"No"	1
14	0.78363790577531	13	13	"Heart"	"No"	1
15	0.715894868585732	13	13	"Heart"	"No"	1
16	0.792163742690059	13	13	"Heart"	"No"	1
17	0.796342857142857	13	13	"Heart"	"No"	1
18	0.819574004975124	13	13	"Heart"	"No"	1
19	0.792643031040779	13	13	"Heart"	"No"	1
20	0.748774509803922	12	13	"Heart"	"No"	1
21	0.77784086607616	13	13	"Heart"	"No"	1
22	0.797465886939571	13	13	"Heart"	"No"	1
23	0.807923076923077	13	13	"Heart"	"No"	1
24	0.800209286101853	13	13	"Heart"	"No"	1
25	0.755932974448404	13	13	"Heart"	"No"	1
26	0.777463496674566	13	13	"Heart"	"No"	1
27	0.761488131466829	13	13	"Heart"	"No"	1
28	0.762692307692308	13	13	"Heart"	"No"	1
29	0.807668898356665	13	13	"Heart"	"No"	1
30	0.809338374291115	13	13	"Heart"	"No"	1
1	0.812575665859564	14	14	"Heart"	"No"	1
2	0.834207127118	14	14	"Heart"	"No"	1
3	0.785033292978208	14	14	"Heart"	"No"	1
4	0.822184848253192	14	14	"Heart"	"No"	1
5	0.831246134817563	14	14	"Heart"	"No"	1
6	0.780161691542289	14	14	"Heart"	"No"	1
7	0.768075980392157	14	14	"Heart"	"No"	1
8	0.785069948780674	14	14	"Heart"	"No"	1
9	0.729833448461125	12	14	"Heart"	"No"	1
10	0.795769230769231	13	14	"Heart"	"No"	1
11	0.763914800995025	14	14	"Heart"	"No"	1
12	0.81490477292004	14	14	"Heart"	"No"	1
13	0.756678809957498	14	14	"Heart"	"No"	1
14	0.782857142857143	13	14	"Heart"	"No"	1
15	0.835361599875979	14	14	"Heart"	"No"	1
16	0.762264007885359	14	14	"Heart"	"No"	1
17	0.793841575091575	14	14	"Heart"	"No"	1
18	0.777542372881356	14	14	"Heart"	"No"	1
19	0.783428571428571	13	14	"Heart"	"No"	1
20	0.793714285714286	13	14	"Heart"	"No"	1
21	0.84035409035409	14	14	"Heart"	"No"	1
22	0.85411622276029	14	14	"Heart"	"No"	1
23	0.822769681548308	13	14	"Heart"	"No"	1
24	0.825243457090688	14	14	"Heart"	"No"	1
25	0.778692307692308	14	14	"Heart"	"No"	1
26	0.792475633528265	14	14	"Heart"	"No"	1
27	0.78095018804206	14	14	"Heart"	"No"	1
28	0.814285714285714	14	14	"Heart"	"No"	1
29	0.755430194182209	14	14	"Heart"	"No"	1
30	0.799033779671333	14	14	"Heart"	"No"	1
1	0.793	15	15	"Heart"	"No"	1
2	0.787745585199908	15	15	"Heart"	"No"	1
3	0.79726368159204	12	15	"Heart"	"No"	1
4	0.829854809437387	12	15	"Heart"	"No"	1
5	0.755085003035823	13	15	"Heart"	"No"	1
6	0.793185232034153	14	15	"Heart"	"No"	1
7	0.795684218524428	15	15	"Heart"	"No"	1
8	0.817533524532982	14	15	"Heart"	"No"	1
9	0.810179549604382	15	15	"Heart"	"No"	1
10	0.8304	15	15	"Heart"	"No"	1
11	0.779462064676617	15	15	"Heart"	"No"	1
12	0.732234314980794	15	15	"Heart"	"No"	1
13	0.77041590771099	14	15	"Heart"	"No"	1
14	0.786967702896906	14	15	"Heart"	"No"	1
15	0.796180766889836	13	15	"Heart"	"No"	1
16	0.773913043478261	15	15	"Heart"	"No"	1
17	0.779761904761905	12	15	"Heart"	"No"	1
18	0.798913043478261	15	15	"Heart"	"No"	1
19	0.783136710617627	14	15	"Heart"	"No"	1
20	0.761932300100239	13	15	"Heart"	"No"	1
21	0.760760073260073	14	15	"Heart"	"No"	1
22	0.782384615384615	15	15	"Heart"	"No"	1
23	0.784569597069597	14	15	"Heart"	"No"	1
24	0.788422169990143	13	15	"Heart"	"No"	1
25	0.737108547209795	15	15	"Heart"	"No"	1
26	0.803131397376602	15	15	"Heart"	"No"	1
27	0.820769230769231	13	15	"Heart"	"No"	1
28	0.756527018822101	14	15	"Heart"	"No"	1
29	0.793478260869565	13	15	"Heart"	"No"	1
30	0.781487451070689	15	15	"Heart"	"No"	1
1	0.776515151515151	13	16	"Heart"	"No"	1
2	0.805170716935423	12	16	"Heart"	"No"	1
3	0.746153846153846	13	16	"Heart"	"No"	1
4	0.726086956521739	13	16	"Heart"	"No"	1
5	0.801876757085328	14	16	"Heart"	"No"	1
6	0.811190421367718	15	16	"Heart"	"No"	1
7	0.817603516076798	16	16	"Heart"	"No"	1
8	0.786015810883414	15	16	"Heart"	"No"	1
9	0.807718553339904	15	16	"Heart"	"No"	1
10	0.789179104477612	16	16	"Heart"	"No"	1
11	0.769356431882076	16	16	"Heart"	"No"	1
12	0.753841449430472	12	16	"Heart"	"No"	1
13	0.744132711566394	15	16	"Heart"	"No"	1
14	0.825994819872851	15	16	"Heart"	"No"	1
15	0.773693366613721	12	16	"Heart"	"No"	1
16	0.764723740133576	13	16	"Heart"	"No"	1
17	0.70862082038062	14	16	"Heart"	"No"	1
18	0.758115506207109	13	16	"Heart"	"No"	1
19	0.766388373531231	16	16	"Heart"	"No"	1
20	0.783773527625987	15	16	"Heart"	"No"	1
21	0.813256658595642	16	16	"Heart"	"No"	1
22	0.774954212454212	15	16	"Heart"	"No"	1
23	0.772348484848485	13	16	"Heart"	"No"	1
24	0.80609795134443	15	16	"Heart"	"No"	1
25	0.799633055576791	16	16	"Heart"	"No"	1
26	0.808952380952381	13	16	"Heart"	"No"	1
27	0.800550416634814	15	16	"Heart"	"No"	1
28	0.791543756145526	12	16	"Heart"	"No"	1
29	0.821123321123321	12	16	"Heart"	"No"	1
30	0.806131752906314	14	16	"Heart"	"No"	1
1	0.733547786993256	16	17	"Heart"	"No"	1
2	0.800287356321839	14	17	"Heart"	"No"	1
3	0.772684605757196	15	17	"Heart"	"No"	1
4	0.791898577612863	13	17	"Heart"	"No"	1
5	0.75358253089696	15	17	"Heart"	"No"	1
6	0.789652247667515	15	17	"Heart"	"No"	1
7	0.824675324675325	17	17	"Heart"	"No"	1
8	0.760105721393035	17	17	"Heart"	"No"	1
9	0.78228021978022	15	17	"Heart"	"No"	1
10	0.81336510097572	14	17	"Heart"	"No"	1
11	0.848588342440802	15	17	"Heart"	"No"	1
12	0.802964154411765	15	17	"Heart"	"No"	1
13	0.799615384615385	14	17	"Heart"	"No"	1
14	0.76381299332119	15	17	"Heart"	"No"	1
15	0.805672349208776	15	17	"Heart"	"No"	1
16	0.765561439864917	17	17	"Heart"	"No"	1
17	0.802313112745098	15	17	"Heart"	"No"	1
18	0.817028985507246	15	17	"Heart"	"No"	1
19	0.767098465571748	14	17	"Heart"	"No"	1
20	0.748863636363636	14	17	"Heart"	"No"	1
21	0.769904761904762	15	17	"Heart"	"No"	1
22	0.782317865606605	15	17	"Heart"	"No"	1
23	0.779238095238095	15	17	"Heart"	"No"	1
24	0.781487451070689	14	17	"Heart"	"No"	1
25	0.793746675784515	14	17	"Heart"	"No"	1
26	0.805748795963611	17	17	"Heart"	"No"	1
27	0.813840155945419	15	17	"Heart"	"No"	1
28	0.802221548259914	14	17	"Heart"	"No"	1
29	0.767836257309942	13	17	"Heart"	"No"	1
30	0.76953601953602	14	17	"Heart"	"No"	1
1	0.78460174261701	13	18	"Heart"	"No"	1
2	0.79131162507608	15	18	"Heart"	"No"	1
3	0.781400504548582	13	18	"Heart"	"No"	1
4	0.7828627808136	14	18	"Heart"	"No"	1
5	0.78126902008521	17	18	"Heart"	"No"	1
6	0.766635965922174	15	18	"Heart"	"No"	1
7	0.792832711442786	15	18	"Heart"	"No"	1
8	0.79207242848448	15	18	"Heart"	"No"	1
9	0.765517773151361	15	18	"Heart"	"No"	1
10	0.80152380952381	12	18	"Heart"	"No"	1
11	0.832719318443472	16	18	"Heart"	"No"	1
12	0.776606464615146	12	18	"Heart"	"No"	1
13	0.804061719990924	15	18	"Heart"	"No"	1
14	0.739202783450571	15	18	"Heart"	"No"	1
15	0.764909049044439	14	18	"Heart"	"No"	1
16	0.784400881391991	15	18	"Heart"	"No"	1
17	0.759965206867862	12	18	"Heart"	"No"	1
18	0.813265870819828	12	18	"Heart"	"No"	1
19	0.777097003715709	15	18	"Heart"	"No"	1
20	0.793593761944805	16	18	"Heart"	"No"	1
21	0.806608586453183	16	18	"Heart"	"No"	1
22	0.778941998273291	15	18	"Heart"	"No"	1
23	0.784322820037106	12	18	"Heart"	"No"	1
24	0.745991945900767	14	18	"Heart"	"No"	1
25	0.798076923076923	14	18	"Heart"	"No"	1
26	0.790734703161726	14	18	"Heart"	"No"	1
27	0.749013357619915	14	18	"Heart"	"No"	1
28	0.79118962772007	14	18	"Heart"	"No"	1
29	0.814679735582403	13	18	"Heart"	"No"	1
30	0.826538461538462	13	18	"Heart"	"No"	1
1	0.771586460971679	16	19	"Heart"	"No"	1
2	0.76999080882353	15	19	"Heart"	"No"	1
3	0.829545454545455	16	19	"Heart"	"No"	1
4	0.753933532888173	12	19	"Heart"	"No"	1
5	0.804534081431496	12	19	"Heart"	"No"	1
6	0.789681635134108	14	19	"Heart"	"No"	1
7	0.780900609144884	13	19	"Heart"	"No"	1
8	0.784952380952381	15	19	"Heart"	"No"	1
9	0.799479166666667	15	19	"Heart"	"No"	1
10	0.839003134316948	15	19	"Heart"	"No"	1
11	0.800398284313726	14	19	"Heart"	"No"	1
12	0.770572144973786	13	19	"Heart"	"No"	1
13	0.796474358974359	16	19	"Heart"	"No"	1
14	0.798857276119403	15	19	"Heart"	"No"	1
15	0.787329434697856	14	19	"Heart"	"No"	1
16	0.794184981684982	13	19	"Heart"	"No"	1
17	0.816666666666667	14	19	"Heart"	"No"	1
18	0.774198427102238	12	19	"Heart"	"No"	1
19	0.807502505975788	14	19	"Heart"	"No"	1
20	0.796538461538462	13	19	"Heart"	"No"	1
21	0.801317401960784	15	19	"Heart"	"No"	1
22	0.791895604395604	14	19	"Heart"	"No"	1
23	0.793537493284212	13	19	"Heart"	"No"	1
24	0.773964131106988	12	19	"Heart"	"No"	1
25	0.80404124649329	13	19	"Heart"	"No"	1
26	0.787692307692308	14	19	"Heart"	"No"	1
27	0.820662768031189	17	19	"Heart"	"No"	1
28	0.815399610136452	15	19	"Heart"	"No"	1
29	0.794152046783626	15	19	"Heart"	"No"	1
30	0.79916285559259	12	19	"Heart"	"No"	1
1	0.825619771279454	16	20	"Heart"	"No"	1
2	0.755112942612943	15	20	"Heart"	"No"	1
3	0.770504669963111	14	20	"Heart"	"No"	1
4	0.751923076923077	14	20	"Heart"	"No"	1
5	0.81689286526651	15	20	"Heart"	"No"	1
6	0.783768934934464	15	20	"Heart"	"No"	1
7	0.79641544117647	14	20	"Heart"	"No"	1
8	0.841923076923077	13	20	"Heart"	"No"	1
9	0.775576806314511	13	20	"Heart"	"No"	1
10	0.792709637046308	16	20	"Heart"	"No"	1
11	0.788427253701263	15	20	"Heart"	"No"	1
12	0.766889074228524	14	20	"Heart"	"No"	1
13	0.815143034825871	13	20	"Heart"	"No"	1
14	0.820906877662812	17	20	"Heart"	"No"	1
15	0.805	14	20	"Heart"	"No"	1
16	0.803327114427861	13	20	"Heart"	"No"	1
17	0.770572144973786	17	20	"Heart"	"No"	1
18	0.78544776119403	14	20	"Heart"	"No"	1
19	0.774497869750457	13	20	"Heart"	"No"	1
20	0.776803118908382	14	20	"Heart"	"No"	1
21	0.785719793353381	15	20	"Heart"	"No"	1
22	0.781779661016949	14	20	"Heart"	"No"	1
23	0.816950699939136	15	20	"Heart"	"No"	1
24	0.802389705882353	13	20	"Heart"	"No"	1
25	0.776633089133089	15	20	"Heart"	"No"	1
26	0.767802799756543	18	20	"Heart"	"No"	1
27	0.759817563388992	13	20	"Heart"	"No"	1
28	0.78749241044323	14	20	"Heart"	"No"	1
29	0.802350427350427	18	20	"Heart"	"No"	1
30	0.748724489795918	13	20	"Heart"	"No"	1
1	0.786826981246219	13	21	"Heart"	"No"	1
2	0.783193407960199	15	21	"Heart"	"No"	1
3	0.802676472818258	17	21	"Heart"	"No"	1
4	0.783698938066817	13	21	"Heart"	"No"	1
5	0.769980506822612	16	21	"Heart"	"No"	1
6	0.780506822612086	16	21	"Heart"	"No"	1
7	0.809041369253204	16	21	"Heart"	"No"	1
8	0.832643995098039	14	21	"Heart"	"No"	1
9	0.823383084577114	17	21	"Heart"	"No"	1
10	0.808518862090291	16	21	"Heart"	"No"	1
11	0.801102629346904	14	21	"Heart"	"No"	1
12	0.767288356742651	14	21	"Heart"	"No"	1
13	0.758284600389864	13	21	"Heart"	"No"	1
14	0.793762183235867	15	21	"Heart"	"No"	1
15	0.798720665567852	15	21	"Heart"	"No"	1
16	0.759267769607843	13	21	"Heart"	"No"	1
17	0.810864272671942	14	21	"Heart"	"No"	1
18	0.774122807017544	15	21	"Heart"	"No"	1
19	0.781134075251722	15	21	"Heart"	"No"	1
20	0.759428571428571	14	21	"Heart"	"No"	1
21	0.783730158730159	13	21	"Heart"	"No"	1
22	0.788401741293532	13	21	"Heart"	"No"	1
23	0.800633889919604	13	21	"Heart"	"No"	1
24	0.736394557823129	14	21	"Heart"	"No"	1
25	0.784152587722651	12	21	"Heart"	"No"	1
26	0.805712735446865	13	21	"Heart"	"No"	1
27	0.770985958485959	15	21	"Heart"	"No"	1
28	0.813466295609153	14	21	"Heart"	"No"	1
29	0.841130604288499	13	21	"Heart"	"No"	1
30	0.787607230392157	15	21	"Heart"	"No"	1
1	0.786670724284845	15	22	"Heart"	"No"	1
2	0.83030303030303	16	22	"Heart"	"No"	1
3	0.781091617933723	14	22	"Heart"	"No"	1
4	0.784667855205023	13	22	"Heart"	"No"	1
5	0.75750699644505	15	22	"Heart"	"No"	1
6	0.774903562514182	17	22	"Heart"	"No"	1
7	0.79447619047619	13	22	"Heart"	"No"	1
8	0.794352315394243	14	22	"Heart"	"No"	1
9	0.804317494767847	18	22	"Heart"	"No"	1
10	0.733762254901961	15	22	"Heart"	"No"	1
11	0.790528233151184	14	22	"Heart"	"No"	1
12	0.772952380952381	15	22	"Heart"	"No"	1
13	0.81972947761194	15	22	"Heart"	"No"	1
14	0.812991530550514	13	22	"Heart"	"No"	1
15	0.803428571428571	13	22	"Heart"	"No"	1
16	0.827692307692308	15	22	"Heart"	"No"	1
17	0.787090336940671	14	22	"Heart"	"No"	1
18	0.788164862997928	13	22	"Heart"	"No"	1
19	0.764952380952381	12	22	"Heart"	"No"	1
20	0.780206435944141	14	22	"Heart"	"No"	1
21	0.816411138923655	14	22	"Heart"	"No"	1
22	0.801136363636364	15	22	"Heart"	"No"	1
23	0.798999165971643	14	22	"Heart"	"No"	1
24	0.806980721393035	16	22	"Heart"	"No"	1
25	0.834443099273608	13	22	"Heart"	"No"	1
26	0.731968810916179	15	22	"Heart"	"No"	1
27	0.776270800091178	14	22	"Heart"	"No"	1
28	0.755901937046005	14	22	"Heart"	"No"	1
29	0.786602471756767	16	22	"Heart"	"No"	1
30	0.803409090909091	14	22	"Heart"	"No"	1
1	0.754615384615385	13	23	"Heart"	"No"	1
2	0.769321917284611	14	23	"Heart"	"No"	1
3	0.783323189287888	13	23	"Heart"	"No"	1
4	0.818568336425479	15	23	"Heart"	"No"	1
5	0.764052741151978	14	23	"Heart"	"No"	1
6	0.807966843195947	14	23	"Heart"	"No"	1
7	0.769230769230769	15	23	"Heart"	"No"	1
8	0.689264895147248	12	23	"Heart"	"No"	1
9	0.797270955165692	14	23	"Heart"	"No"	1
10	0.795901391409558	12	23	"Heart"	"No"	1
11	0.769714285714286	14	23	"Heart"	"No"	1
12	0.732380952380952	18	23	"Heart"	"No"	1
13	0.81060606060606	13	23	"Heart"	"No"	1
14	0.784798534798535	12	23	"Heart"	"No"	1
15	0.789904761904762	14	23	"Heart"	"No"	1
16	0.765502117362371	14	23	"Heart"	"No"	1
17	0.762692307692308	16	23	"Heart"	"No"	1
18	0.717857142857143	14	23	"Heart"	"No"	1
19	0.783375123470861	13	23	"Heart"	"No"	1
20	0.797940797940798	13	23	"Heart"	"No"	1
21	0.709142857142857	15	23	"Heart"	"No"	1
22	0.804545454545455	14	23	"Heart"	"No"	1
23	0.799792769974672	12	23	"Heart"	"No"	1
24	0.791491476186836	14	23	"Heart"	"No"	1
25	0.758187067851987	16	23	"Heart"	"No"	1
26	0.811170212765957	16	23	"Heart"	"No"	1
27	0.788461538461538	13	23	"Heart"	"No"	1
28	0.776192307692308	12	23	"Heart"	"No"	1
29	0.775428571428571	16	23	"Heart"	"No"	1
30	0.788395118581626	15	23	"Heart"	"No"	1
1	0.799280350438048	15	24	"Heart"	"No"	1
2	0.76448691380766	13	24	"Heart"	"No"	1
3	0.782705269607843	14	24	"Heart"	"No"	1
4	0.809848484848485	15	24	"Heart"	"No"	1
5	0.78234936554973	15	24	"Heart"	"No"	1
6	0.817802714383198	13	24	"Heart"	"No"	1
7	0.770986519607843	16	24	"Heart"	"No"	1
8	0.789878731343284	15	24	"Heart"	"No"	1
9	0.762401095556908	13	24	"Heart"	"No"	1
10	0.788302876089136	16	24	"Heart"	"No"	1
11	0.775570551216923	16	24	"Heart"	"No"	1
12	0.752307692307692	14	24	"Heart"	"No"	1
13	0.798314780457638	14	24	"Heart"	"No"	1
14	0.787871888281724	14	24	"Heart"	"No"	1
15	0.778081360048573	13	24	"Heart"	"No"	1
16	0.798718243917415	15	24	"Heart"	"No"	1
17	0.807971014492754	15	24	"Heart"	"No"	1
18	0.748076923076923	12	24	"Heart"	"No"	1
19	0.792493425770978	17	24	"Heart"	"No"	1
20	0.788040170419963	14	24	"Heart"	"No"	1
21	0.775243664717349	14	24	"Heart"	"No"	1
22	0.801893939393939	13	24	"Heart"	"No"	1
23	0.790769230769231	14	24	"Heart"	"No"	1
24	0.823904900236985	14	24	"Heart"	"No"	1
25	0.800378787878788	13	24	"Heart"	"No"	1
26	0.801538461538462	16	24	"Heart"	"No"	1
27	0.74969474969475	14	24	"Heart"	"No"	1
28	0.766791044776119	14	24	"Heart"	"No"	1
29	0.810285714285714	13	24	"Heart"	"No"	1
30	0.813524590163934	12	24	"Heart"	"No"	1
1	0.813714285714286	13	25	"Heart"	"No"	1
2	0.769437504731622	14	25	"Heart"	"No"	1
3	0.832761904761905	17	25	"Heart"	"No"	1
4	0.786915742965662	12	25	"Heart"	"No"	1
5	0.786470944309927	14	25	"Heart"	"No"	1
6	0.778117975350748	15	25	"Heart"	"No"	1
7	0.777210498449436	14	25	"Heart"	"No"	1
8	0.786487322201608	16	25	"Heart"	"No"	1
9	0.740541767554479	15	25	"Heart"	"No"	1
10	0.776	13	25	"Heart"	"No"	1
11	0.80031779661017	15	25	"Heart"	"No"	1
12	0.787469474969475	16	25	"Heart"	"No"	1
13	0.760869565217391	15	25	"Heart"	"No"	1
14	0.784322820037106	15	25	"Heart"	"No"	1
15	0.789924317712713	14	25	"Heart"	"No"	1
16	0.795372050816697	15	25	"Heart"	"No"	1
17	0.768404556226588	13	25	"Heart"	"No"	1
18	0.842105263157895	14	25	"Heart"	"No"	1
19	0.827588865756805	13	25	"Heart"	"No"	1
20	0.745769230769231	13	25	"Heart"	"No"	1
21	0.766447119388296	14	25	"Heart"	"No"	1
22	0.796599878567092	13	25	"Heart"	"No"	1
23	0.814207650273224	13	25	"Heart"	"No"	1
24	0.799900619218714	15	25	"Heart"	"No"	1
25	0.77784086607616	15	25	"Heart"	"No"	1
26	0.801311699143225	13	25	"Heart"	"No"	1
27	0.803703703703704	16	25	"Heart"	"No"	1
28	0.763666691940253	17	25	"Heart"	"No"	1
29	0.817910206718346	14	25	"Heart"	"No"	1
30	0.81	13	25	"Heart"	"No"	1
1	0.799319727891156	15	26	"Heart"	"No"	1
2	0.783730158730159	15	26	"Heart"	"No"	1
3	0.730857142857143	17	26	"Heart"	"No"	1
4	0.775500625782228	14	26	"Heart"	"No"	1
5	0.780496481935331	13	26	"Heart"	"No"	1
6	0.755464480874317	14	26	"Heart"	"No"	1
7	0.769571136827774	13	26	"Heart"	"No"	1
8	0.763076923076923	14	26	"Heart"	"No"	1
9	0.789239389055185	12	26	"Heart"	"No"	1
10	0.801559454191033	15	26	"Heart"	"No"	1
11	0.77991793936631	14	26	"Heart"	"No"	1
