"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
30	0.681540799625906	16	16	"Churn"	"No"	0.7
1	0.690319176998153	17	17	"Churn"	"No"	0.7
2	0.691362552723272	17	17	"Churn"	"No"	0.7
3	0.73602266018515	17	17	"Churn"	"No"	0.7
4	0.691149297856615	17	17	"Churn"	"No"	0.7
5	0.742674979474548	17	17	"Churn"	"No"	0.7
6	0.665265517724534	17	17	"Churn"	"No"	0.7
7	0.732850678733032	17	17	"Churn"	"No"	0.7
8	0.712674650698603	17	17	"Churn"	"No"	0.7
9	0.671894763470782	17	17	"Churn"	"No"	0.7
10	0.642065794927837	17	17	"Churn"	"No"	0.7
11	0.643266308159925	17	17	"Churn"	"No"	0.7
12	0.754408764088612	17	17	"Churn"	"No"	0.7
13	0.73312749500998	17	17	"Churn"	"No"	0.7
14	0.690916725886685	17	17	"Churn"	"No"	0.7
15	0.702192276749799	17	17	"Churn"	"No"	0.7
16	0.702842472033743	17	17	"Churn"	"No"	0.7
17	0.692512274959084	17	17	"Churn"	"No"	0.7
18	0.734128875636009	17	17	"Churn"	"No"	0.7
19	0.689649470899471	17	17	"Churn"	"No"	0.7
20	0.727569108230517	17	17	"Churn"	"No"	0.7
21	0.620449979911611	17	17	"Churn"	"No"	0.7
22	0.682521870286576	17	17	"Churn"	"No"	0.7
23	0.703133461330183	17	17	"Churn"	"No"	0.7
24	0.7017544946535	17	17	"Churn"	"No"	0.7
25	0.683190359477124	17	17	"Churn"	"No"	0.7
26	0.692182034589973	17	17	"Churn"	"No"	0.7
27	0.662757454107949	17	17	"Churn"	"No"	0.7
28	0.711351549605722	17	17	"Churn"	"No"	0.7
29	0.721922505155134	17	17	"Churn"	"No"	0.7
30	0.692117768715071	17	17	"Churn"	"No"	0.7
1	0.678072451657357	18	18	"Churn"	"No"	0.7
2	0.700246800206623	18	18	"Churn"	"No"	0.7
3	0.725183823529412	18	18	"Churn"	"No"	0.7
4	0.701829472977509	18	18	"Churn"	"No"	0.7
5	0.705508295625943	18	18	"Churn"	"No"	0.7
6	0.660339251861672	18	18	"Churn"	"No"	0.7
7	0.775851117886179	18	18	"Churn"	"No"	0.7
8	0.761358859719515	18	18	"Churn"	"No"	0.7
9	0.667282858079318	18	18	"Churn"	"No"	0.7
10	0.638047052871237	18	18	"Churn"	"No"	0.7
11	0.713594296541003	18	18	"Churn"	"No"	0.7
12	0.747927601809955	18	18	"Churn"	"No"	0.7
13	0.714697331868984	18	18	"Churn"	"No"	0.7
14	0.665329928547451	18	18	"Churn"	"No"	0.7
15	0.742424801851031	18	18	"Churn"	"No"	0.7
16	0.673820175586128	18	18	"Churn"	"No"	0.7
17	0.711247886728656	18	18	"Churn"	"No"	0.7
18	0.629452722930472	18	18	"Churn"	"No"	0.7
19	0.723450510441112	18	18	"Churn"	"No"	0.7
20	0.688030165912519	18	18	"Churn"	"No"	0.7
21	0.764262046389077	18	18	"Churn"	"No"	0.7
22	0.702193050377024	18	18	"Churn"	"No"	0.7
23	0.731844821390957	18	18	"Churn"	"No"	0.7
24	0.710713002873563	18	18	"Churn"	"No"	0.7
25	0.708166150789102	18	18	"Churn"	"No"	0.7
26	0.680175629914481	18	18	"Churn"	"No"	0.7
27	0.718730757389163	18	18	"Churn"	"No"	0.7
28	0.700269217482459	18	18	"Churn"	"No"	0.7
29	0.713534483725207	18	18	"Churn"	"No"	0.7
30	0.671182634730539	18	18	"Churn"	"No"	0.7
1	0.739491959064328	19	19	"Churn"	"No"	0.7
2	0.719727612812719	19	19	"Churn"	"No"	0.7
3	0.715850602115044	19	19	"Churn"	"No"	0.7
4	0.694702899620932	19	19	"Churn"	"No"	0.7
5	0.691293726927141	19	19	"Churn"	"No"	0.7
6	0.682459677419355	19	19	"Churn"	"No"	0.7
7	0.706283610007014	19	19	"Churn"	"No"	0.7
8	0.683697047496791	19	19	"Churn"	"No"	0.7
9	0.683816784029976	19	19	"Churn"	"No"	0.7
10	0.699209514062886	19	19	"Churn"	"No"	0.7
11	0.722171271351599	19	19	"Churn"	"No"	0.7
12	0.708382043488426	19	19	"Churn"	"No"	0.7
13	0.707539434640012	19	19	"Churn"	"No"	0.7
14	0.654248996196112	19	19	"Churn"	"No"	0.7
15	0.706426181158187	19	19	"Churn"	"No"	0.7
16	0.638926584754569	19	19	"Churn"	"No"	0.7
17	0.676583359475757	19	19	"Churn"	"No"	0.7
18	0.687208389656826	19	19	"Churn"	"No"	0.7
19	0.731596197967879	19	19	"Churn"	"No"	0.7
20	0.658353256946951	19	19	"Churn"	"No"	0.7
21	0.594871510855117	19	19	"Churn"	"No"	0.7
22	0.752034021465925	19	19	"Churn"	"No"	0.7
23	0.638746557914183	19	19	"Churn"	"No"	0.7
24	0.647931262853358	19	19	"Churn"	"No"	0.7
25	0.657598541809068	19	19	"Churn"	"No"	0.7
26	0.633091145570543	19	19	"Churn"	"No"	0.7
27	0.715254690664527	19	19	"Churn"	"No"	0.7
28	0.706915794334975	19	19	"Churn"	"No"	0.7
29	0.668188823926529	19	19	"Churn"	"No"	0.7
30	0.768861737271667	19	19	"Churn"	"No"	0.7
1	0.729208557400047	20	20	"Churn"	"No"	0.7
2	0.662598026815077	20	20	"Churn"	"No"	0.7
3	0.716627446478792	20	20	"Churn"	"No"	0.7
4	0.629160072891191	20	20	"Churn"	"No"	0.7
5	0.67905244371529	20	20	"Churn"	"No"	0.7
6	0.678511485158011	20	20	"Churn"	"No"	0.7
7	0.662584316237706	20	20	"Churn"	"No"	0.7
8	0.702551807760141	20	20	"Churn"	"No"	0.7
9	0.681986027944112	20	20	"Churn"	"No"	0.7
10	0.721345399698341	20	20	"Churn"	"No"	0.7
11	0.678826838087585	20	20	"Churn"	"No"	0.7
12	0.686515080664017	20	20	"Churn"	"No"	0.7
13	0.716546708369446	20	20	"Churn"	"No"	0.7
14	0.716077919328087	20	20	"Churn"	"No"	0.7
15	0.683392518939394	20	20	"Churn"	"No"	0.7
16	0.65043637743486	20	20	"Churn"	"No"	0.7
17	0.675763494318182	20	20	"Churn"	"No"	0.7
18	0.691186423030871	20	20	"Churn"	"No"	0.7
19	0.682441459385931	20	20	"Churn"	"No"	0.7
20	0.690412046436566	20	20	"Churn"	"No"	0.7
21	0.678314393939394	20	20	"Churn"	"No"	0.7
22	0.71931015210188	20	20	"Churn"	"No"	0.7
23	0.670602038079914	20	20	"Churn"	"No"	0.7
24	0.758429184658693	20	20	"Churn"	"No"	0.7
25	0.70089172780167	20	20	"Churn"	"No"	0.7
26	0.668126696832579	20	20	"Churn"	"No"	0.7
27	0.703607090025359	20	20	"Churn"	"No"	0.7
28	0.657720315702263	19	20	"Churn"	"No"	0.7
29	0.747856058689603	20	20	"Churn"	"No"	0.7
30	0.736699315649436	20	20	"Churn"	"No"	0.7
1	0.652822538038884	21	21	"Churn"	"No"	0.7
2	0.683232412740609	21	21	"Churn"	"No"	0.7
3	0.691211374321055	21	21	"Churn"	"No"	0.7
4	0.661260893246187	21	21	"Churn"	"No"	0.7
5	0.70207619090581	21	21	"Churn"	"No"	0.7
6	0.687234593170296	21	21	"Churn"	"No"	0.7
7	0.69058453548072	21	21	"Churn"	"No"	0.7
8	0.715343854688117	21	21	"Churn"	"No"	0.7
9	0.703887048052484	21	21	"Churn"	"No"	0.7
10	0.682751127356772	21	21	"Churn"	"No"	0.7
11	0.634754068047337	21	21	"Churn"	"No"	0.7
12	0.684422548605241	21	21	"Churn"	"No"	0.7
13	0.62064529277644	21	21	"Churn"	"No"	0.7
14	0.608714900075892	21	21	"Churn"	"No"	0.7
15	0.686720965309201	21	21	"Churn"	"No"	0.7
16	0.72547832997127	21	21	"Churn"	"No"	0.7
17	0.691797516420361	21	21	"Churn"	"No"	0.7
18	0.698214349530061	21	21	"Churn"	"No"	0.7
19	0.646973318689838	21	21	"Churn"	"No"	0.7
20	0.68341472986526	21	21	"Churn"	"No"	0.7
21	0.696118249396938	21	21	"Churn"	"No"	0.7
22	0.698808632734531	21	21	"Churn"	"No"	0.7
23	0.652158183632734	21	21	"Churn"	"No"	0.7
24	0.713616924964561	20	21	"Churn"	"No"	0.7
25	0.744739698817443	21	21	"Churn"	"No"	0.7
26	0.710890355365776	21	21	"Churn"	"No"	0.7
27	0.671967455621302	21	21	"Churn"	"No"	0.7
28	0.62070661678974	21	21	"Churn"	"No"	0.7
29	0.676180504788928	21	21	"Churn"	"No"	0.7
30	0.647408483924381	21	21	"Churn"	"No"	0.7
1	0.694254150105214	22	22	"Churn"	"No"	0.7
2	0.670789662514263	22	22	"Churn"	"No"	0.7
3	0.721945305961699	22	22	"Churn"	"No"	0.7
4	0.702054396278829	22	22	"Churn"	"No"	0.7
5	0.66824444912483	22	22	"Churn"	"No"	0.7
6	0.707553815594974	22	22	"Churn"	"No"	0.7
7	0.678296703296703	22	22	"Churn"	"No"	0.7
8	0.664609525265263	22	22	"Churn"	"No"	0.7
9	0.768254469490867	22	22	"Churn"	"No"	0.7
10	0.667971249938463	22	22	"Churn"	"No"	0.7
11	0.70379607555474	21	22	"Churn"	"No"	0.7
12	0.750035511363636	22	22	"Churn"	"No"	0.7
13	0.615915009469697	22	22	"Churn"	"No"	0.7
14	0.665203301051362	22	22	"Churn"	"No"	0.7
15	0.662919066607591	22	22	"Churn"	"No"	0.7
16	0.662195151574038	22	22	"Churn"	"No"	0.7
17	0.710036240355389	22	22	"Churn"	"No"	0.7
18	0.671902539601601	22	22	"Churn"	"No"	0.7
19	0.682988000388651	22	22	"Churn"	"No"	0.7
20	0.616972505482796	22	22	"Churn"	"No"	0.7
21	0.678311424528732	22	22	"Churn"	"No"	0.7
22	0.662783685324669	22	22	"Churn"	"No"	0.7
23	0.741421749618471	22	22	"Churn"	"No"	0.7
24	0.73768694165314	22	22	"Churn"	"No"	0.7
25	0.640361572736031	22	22	"Churn"	"No"	0.7
26	0.661208832335329	22	22	"Churn"	"No"	0.7
27	0.693777025980678	22	22	"Churn"	"No"	0.7
28	0.688513469862394	22	22	"Churn"	"No"	0.7
29	0.680659670164918	22	22	"Churn"	"No"	0.7
30	0.714400455350367	22	22	"Churn"	"No"	0.7
1	0.661748889408464	23	23	"Churn"	"No"	0.7
2	0.643584642691222	22	23	"Churn"	"No"	0.7
3	0.706968886209192	23	23	"Churn"	"No"	0.7
4	0.676978316949034	23	23	"Churn"	"No"	0.7
5	0.728663910166166	23	23	"Churn"	"No"	0.7
6	0.71007897840304	23	23	"Churn"	"No"	0.7
7	0.715713778409091	23	23	"Churn"	"No"	0.7
8	0.717904517391039	23	23	"Churn"	"No"	0.7
9	0.627803301003914	23	23	"Churn"	"No"	0.7
10	0.715526534253534	23	23	"Churn"	"No"	0.7
11	0.710369417816226	23	23	"Churn"	"No"	0.7
12	0.718524661514392	23	23	"Churn"	"No"	0.7
13	0.708651136805286	23	23	"Churn"	"No"	0.7
14	0.642527049330644	23	23	"Churn"	"No"	0.7
15	0.675945814855876	23	23	"Churn"	"No"	0.7
16	0.708709017799553	23	23	"Churn"	"No"	0.7
17	0.670466968608465	23	23	"Churn"	"No"	0.7
18	0.703220160168801	23	23	"Churn"	"No"	0.7
19	0.741834718801314	23	23	"Churn"	"No"	0.7
20	0.670109160295885	23	23	"Churn"	"No"	0.7
21	0.720035145374047	22	23	"Churn"	"No"	0.7
22	0.711498257839721	23	23	"Churn"	"No"	0.7
23	0.702937567751081	23	23	"Churn"	"No"	0.7
24	0.68252869261477	23	23	"Churn"	"No"	0.7
25	0.698940924990284	23	23	"Churn"	"No"	0.7
26	0.662679072515138	23	23	"Churn"	"No"	0.7
27	0.749268690356304	23	23	"Churn"	"No"	0.7
28	0.660629734848485	23	23	"Churn"	"No"	0.7
29	0.66977385347843	23	23	"Churn"	"No"	0.7
30	0.726390796703297	23	23	"Churn"	"No"	0.7
1	0.684448520111308	24	24	"Churn"	"No"	0.7
2	0.707647184434312	24	24	"Churn"	"No"	0.7
3	0.689654356060606	24	24	"Churn"	"No"	0.7
4	0.739268903967235	23	24	"Churn"	"No"	0.7
5	0.608644763618826	24	24	"Churn"	"No"	0.7
6	0.715146420064453	24	24	"Churn"	"No"	0.7
7	0.670958615067376	24	24	"Churn"	"No"	0.7
8	0.709061840120664	24	24	"Churn"	"No"	0.7
9	0.705073461081507	24	24	"Churn"	"No"	0.7
10	0.695752245508982	24	24	"Churn"	"No"	0.7
11	0.637688259160166	24	24	"Churn"	"No"	0.7
12	0.693647058823529	24	24	"Churn"	"No"	0.7
13	0.686541046216083	24	24	"Churn"	"No"	0.7
14	0.622798153692615	24	24	"Churn"	"No"	0.7
15	0.721030773420479	24	24	"Churn"	"No"	0.7
16	0.698015550928703	24	24	"Churn"	"No"	0.7
17	0.649988309562778	24	24	"Churn"	"No"	0.7
18	0.645869123848196	24	24	"Churn"	"No"	0.7
19	0.661371802434708	24	24	"Churn"	"No"	0.7
20	0.681698620528408	24	24	"Churn"	"No"	0.7
21	0.665077690268933	24	24	"Churn"	"No"	0.7
22	0.6677734375	24	24	"Churn"	"No"	0.7
23	0.646313207032847	24	24	"Churn"	"No"	0.7
24	0.771962281498425	24	24	"Churn"	"No"	0.7
25	0.651210079840319	24	24	"Churn"	"No"	0.7
26	0.707358374384236	24	24	"Churn"	"No"	0.7
27	0.669229403409091	24	24	"Churn"	"No"	0.7
28	0.676575252623397	24	24	"Churn"	"No"	0.7
29	0.652208083832335	24	24	"Churn"	"No"	0.7
30	0.687396064301552	22	24	"Churn"	"No"	0.7
1	0.693801560758083	25	25	"Churn"	"No"	0.7
2	0.707446152466167	25	25	"Churn"	"No"	0.7
3	0.654983907885717	25	25	"Churn"	"No"	0.7
4	0.653364134344049	25	25	"Churn"	"No"	0.7
5	0.696335694129364	25	25	"Churn"	"No"	0.7
6	0.685646455891774	25	25	"Churn"	"No"	0.7
7	0.672677142605921	25	25	"Churn"	"No"	0.7
8	0.708295908183633	25	25	"Churn"	"No"	0.7
9	0.679486178353897	25	25	"Churn"	"No"	0.7
10	0.627136953436083	25	25	"Churn"	"No"	0.7
11	0.622341275275001	25	25	"Churn"	"No"	0.7
12	0.694824040814202	25	25	"Churn"	"No"	0.7
13	0.676956300813008	23	25	"Churn"	"No"	0.7
14	0.673736099965608	25	25	"Churn"	"No"	0.7
15	0.694075520833333	25	25	"Churn"	"No"	0.7
16	0.682787602020987	25	25	"Churn"	"No"	0.7
17	0.718459521468371	25	25	"Churn"	"No"	0.7
18	0.67801508295626	25	25	"Churn"	"No"	0.7
19	0.711925515521521	25	25	"Churn"	"No"	0.7
20	0.733562766306129	25	25	"Churn"	"No"	0.7
21	0.703334052654294	24	25	"Churn"	"No"	0.7
22	0.65499310786196	24	25	"Churn"	"No"	0.7
23	0.639999459539798	24	25	"Churn"	"No"	0.7
24	0.719652790512868	25	25	"Churn"	"No"	0.7
25	0.662316524621212	25	25	"Churn"	"No"	0.7
26	0.71460940871817	25	25	"Churn"	"No"	0.7
27	0.661854926019488	25	25	"Churn"	"No"	0.7
28	0.643389049277014	25	25	"Churn"	"No"	0.7
29	0.678304307848546	25	25	"Churn"	"No"	0.7
30	0.719898200757576	25	25	"Churn"	"No"	0.7
1	0.687577023141175	26	26	"Churn"	"No"	0.7
2	0.716970499726957	26	26	"Churn"	"No"	0.7
3	0.682599349008939	26	26	"Churn"	"No"	0.7
4	0.659602225175996	26	26	"Churn"	"No"	0.7
5	0.705116367315963	26	26	"Churn"	"No"	0.7
6	0.68210617470705	26	26	"Churn"	"No"	0.7
7	0.699800399201597	25	26	"Churn"	"No"	0.7
8	0.70579689687217	26	26	"Churn"	"No"	0.7
9	0.654715272141252	26	26	"Churn"	"No"	0.7
10	0.673623082095483	25	26	"Churn"	"No"	0.7
11	0.75511992565668	26	26	"Churn"	"No"	0.7
12	0.666852491248262	26	26	"Churn"	"No"	0.7
13	0.683060109289617	25	26	"Churn"	"No"	0.7
14	0.647177958653368	23	26	"Churn"	"No"	0.7
15	0.724108597285068	26	26	"Churn"	"No"	0.7
16	0.667341382575758	25	26	"Churn"	"No"	0.7
17	0.692704520896511	26	26	"Churn"	"No"	0.7
18	0.670881502890173	26	26	"Churn"	"No"	0.7
19	0.728612190092553	26	26	"Churn"	"No"	0.7
20	0.65985110056107	26	26	"Churn"	"No"	0.7
21	0.699708571200447	26	26	"Churn"	"No"	0.7
22	0.65130394890073	25	26	"Churn"	"No"	0.7
23	0.745571184405026	26	26	"Churn"	"No"	0.7
24	0.648993150019433	25	26	"Churn"	"No"	0.7
25	0.672448852295409	26	26	"Churn"	"No"	0.7
26	0.629827778857365	26	26	"Churn"	"No"	0.7
27	0.646201332785613	25	26	"Churn"	"No"	0.7
28	0.704793827472806	26	26	"Churn"	"No"	0.7
29	0.708079805996473	26	26	"Churn"	"No"	0.7
30	0.662950226244344	26	26	"Churn"	"No"	0.7
1	0.668640462821167	26	27	"Churn"	"No"	0.7
2	0.62741150086114	27	27	"Churn"	"No"	0.7
3	0.701748880027569	26	27	"Churn"	"No"	0.7
4	0.718973579611877	27	27	"Churn"	"No"	0.7
5	0.642371506986028	27	27	"Churn"	"No"	0.7
6	0.673788798030423	25	27	"Churn"	"No"	0.7
7	0.70230467571644	27	27	"Churn"	"No"	0.7
8	0.662904085147509	26	27	"Churn"	"No"	0.7
9	0.767528577541414	27	27	"Churn"	"No"	0.7
10	0.745208657209483	27	27	"Churn"	"No"	0.7
11	0.672821595005715	25	27	"Churn"	"No"	0.7
12	0.576886877828054	26	27	"Churn"	"No"	0.7
13	0.679531761498975	27	27	"Churn"	"No"	0.7
14	0.692045925975759	26	27	"Churn"	"No"	0.7
15	0.670724352671255	27	27	"Churn"	"No"	0.7
16	0.664114117761368	27	27	"Churn"	"No"	0.7
17	0.634738052912266	27	27	"Churn"	"No"	0.7
18	0.664079084548618	25	27	"Churn"	"No"	0.7
19	0.73307773061299	27	27	"Churn"	"No"	0.7
20	0.673384481037924	27	27	"Churn"	"No"	0.7
21	0.681072967980296	26	27	"Churn"	"No"	0.7
22	0.70492096203557	27	27	"Churn"	"No"	0.7
23	0.652090301003345	27	27	"Churn"	"No"	0.7
24	0.644340941898232	27	27	"Churn"	"No"	0.7
25	0.657765718562874	27	27	"Churn"	"No"	0.7
26	0.645228411992812	27	27	"Churn"	"No"	0.7
27	0.756795971493193	27	27	"Churn"	"No"	0.7
28	0.719894185138836	27	27	"Churn"	"No"	0.7
29	0.636995488355079	27	27	"Churn"	"No"	0.7
30	0.700786528716216	23	27	"Churn"	"No"	0.7
1	0.642780541378642	27	28	"Churn"	"No"	0.7
2	0.677826224251846	28	28	"Churn"	"No"	0.7
3	0.713847043765077	28	28	"Churn"	"No"	0.7
4	0.644004893484373	24	28	"Churn"	"No"	0.7
5	0.667167407061024	28	28	"Churn"	"No"	0.7
6	0.67365062616975	28	28	"Churn"	"No"	0.7
7	0.712338731504872	27	28	"Churn"	"No"	0.7
8	0.598674792714903	28	28	"Churn"	"No"	0.7
9	0.672021249683785	28	28	"Churn"	"No"	0.7
10	0.720259481037924	27	28	"Churn"	"No"	0.7
11	0.690207092961979	28	28	"Churn"	"No"	0.7
12	0.676958539096185	28	28	"Churn"	"No"	0.7
13	0.663627050400848	25	28	"Churn"	"No"	0.7
14	0.759931067744174	28	28	"Churn"	"No"	0.7
15	0.651313054323725	28	28	"Churn"	"No"	0.7
16	0.636627641608471	27	28	"Churn"	"No"	0.7
17	0.694907993966817	28	28	"Churn"	"No"	0.7
18	0.702358095800719	28	28	"Churn"	"No"	0.7
19	0.736169038598279	28	28	"Churn"	"No"	0.7
20	0.681015952688022	21	28	"Churn"	"No"	0.7
21	0.665369532428356	27	28	"Churn"	"No"	0.7
22	0.59301081432229	21	28	"Churn"	"No"	0.7
23	0.588779671651156	28	28	"Churn"	"No"	0.7
24	0.614986154294598	28	28	"Churn"	"No"	0.7
25	0.684428337619827	28	28	"Churn"	"No"	0.7
26	0.678075414781297	28	28	"Churn"	"No"	0.7
27	0.696458386035922	28	28	"Churn"	"No"	0.7
28	0.660681760688085	28	28	"Churn"	"No"	0.7
29	0.742088287376676	28	28	"Churn"	"No"	0.7
30	0.682824045566502	28	28	"Churn"	"No"	0.7
1	0.679285739812024	29	29	"Churn"	"No"	0.7
2	0.644325756485877	25	29	"Churn"	"No"	0.7
3	0.628855110962869	29	29	"Churn"	"No"	0.7
4	0.719417994558881	29	29	"Churn"	"No"	0.7
5	0.64875249500998	28	29	"Churn"	"No"	0.7
6	0.717785819949281	29	29	"Churn"	"No"	0.7
7	0.665238181162035	29	29	"Churn"	"No"	0.7
8	0.66188552649596	29	29	"Churn"	"No"	0.7
9	0.635104366661744	29	29	"Churn"	"No"	0.7
10	0.638034837502923	29	29	"Churn"	"No"	0.7
11	0.626234403459427	29	29	"Churn"	"No"	0.7
12	0.713655023319083	28	29	"Churn"	"No"	0.7
13	0.606812134732243	27	29	"Churn"	"No"	0.7
14	0.632217186975495	29	29	"Churn"	"No"	0.7
15	0.639695785984848	29	29	"Churn"	"No"	0.7
16	0.678205396360594	29	29	"Churn"	"No"	0.7
17	0.696816844357828	29	29	"Churn"	"No"	0.7
18	0.640949316170555	26	29	"Churn"	"No"	0.7
19	0.623793091428771	28	29	"Churn"	"No"	0.7
20	0.655932896890344	28	29	"Churn"	"No"	0.7
21	0.690888554216867	28	29	"Churn"	"No"	0.7
22	0.617321389150313	29	29	"Churn"	"No"	0.7
23	0.63405744976742	29	29	"Churn"	"No"	0.7
24	0.654449472096531	26	29	"Churn"	"No"	0.7
25	0.757555052319225	29	29	"Churn"	"No"	0.7
26	0.663796449871193	29	29	"Churn"	"No"	0.7
27	0.663856685312162	29	29	"Churn"	"No"	0.7
28	0.602196860339228	29	29	"Churn"	"No"	0.7
29	0.677316673710904	26	29	"Churn"	"No"	0.7
30	0.642150898308615	25	29	"Churn"	"No"	0.7
1	0.71650298699479	30	30	"Churn"	"No"	0.7
2	0.636074367323776	29	30	"Churn"	"No"	0.7
3	0.685017081503172	30	30	"Churn"	"No"	0.7
4	0.683791208791209	30	30	"Churn"	"No"	0.7
5	0.629990950226244	28	30	"Churn"	"No"	0.7
6	0.638643687824016	30	30	"Churn"	"No"	0.7
7	0.68463958627893	27	30	"Churn"	"No"	0.7
8	0.660991944227154	30	30	"Churn"	"No"	0.7
9	0.710254323746599	30	30	"Churn"	"No"	0.7
10	0.749190763918861	30	30	"Churn"	"No"	0.7
11	0.688342204958519	29	30	"Churn"	"No"	0.7
12	0.629321010115712	28	30	"Churn"	"No"	0.7
13	0.649689291101056	29	30	"Churn"	"No"	0.7
14	0.71999114596509	30	30	"Churn"	"No"	0.7
15	0.685005840901383	30	30	"Churn"	"No"	0.7
16	0.694082594235033	30	30	"Churn"	"No"	0.7
17	0.704547930283224	30	30	"Churn"	"No"	0.7
18	0.70467079077351	30	30	"Churn"	"No"	0.7
19	0.651555820054411	26	30	"Churn"	"No"	0.7
20	0.68572739842216	25	30	"Churn"	"No"	0.7
21	0.675870937573065	30	30	"Churn"	"No"	0.7
22	0.682653918211771	30	30	"Churn"	"No"	0.7
23	0.661855859160095	30	30	"Churn"	"No"	0.7
24	0.657911859365378	30	30	"Churn"	"No"	0.7
25	0.674118165784832	30	30	"Churn"	"No"	0.7
26	0.76668266627283	30	30	"Churn"	"No"	0.7
27	0.656694104613625	30	30	"Churn"	"No"	0.7
28	0.739485754893727	30	30	"Churn"	"No"	0.7
29	0.62893190681445	29	30	"Churn"	"No"	0.7
30	0.620234782897873	28	30	"Churn"	"No"	0.7
1	0.521161842809502	1	1	"Churn"	"No"	0.9
2	0.517258522727273	1	1	"Churn"	"No"	0.9
3	0.526802625466068	1	1	"Churn"	"No"	0.9
4	0.549742505556459	1	1	"Churn"	"No"	0.9
5	0.51164706902747	1	1	"Churn"	"No"	0.9
6	0.524409440090455	1	1	"Churn"	"No"	0.9
7	0.534676641214099	1	1	"Churn"	"No"	0.9
8	0.536581907552699	1	1	"Churn"	"No"	0.9
9	0.5	0	1	"Churn"	"No"	0.9
10	0.522388059701492	1	1	"Churn"	"No"	0.9
11	0.521965077605322	1	1	"Churn"	"No"	0.9
12	0.5	0	1	"Churn"	"No"	0.9
13	0.504237288135593	1	1	"Churn"	"No"	0.9
14	0.523809523809524	1	1	"Churn"	"No"	0.9
15	0.5	0	1	"Churn"	"No"	0.9
16	0.517241379310345	1	1	"Churn"	"No"	0.9
17	0.5	0	1	"Churn"	"No"	0.9
18	0.5	0	1	"Churn"	"No"	0.9
19	0.510869181635318	1	1	"Churn"	"No"	0.9
20	0.507876642036125	1	1	"Churn"	"No"	0.9
21	0.517857142857143	1	1	"Churn"	"No"	0.9
22	0.503495057820273	1	1	"Churn"	"No"	0.9
23	0.520661157024793	1	1	"Churn"	"No"	0.9
24	0.506491704374057	1	1	"Churn"	"No"	0.9
25	0.565317480394637	1	1	"Churn"	"No"	0.9
26	0.523051531267192	1	1	"Churn"	"No"	0.9
27	0.504716981132076	1	1	"Churn"	"No"	0.9
28	0.507531904134563	1	1	"Churn"	"No"	0.9
29	0.510869181635318	1	1	"Churn"	"No"	0.9
30	0.50669816057328	1	1	"Churn"	"No"	0.9
1	0.536996700931127	2	2	"Churn"	"No"	0.9
2	0.533088235294118	2	2	"Churn"	"No"	0.9
3	0.532148780746021	2	2	"Churn"	"No"	0.9
4	0.513157894736842	2	2	"Churn"	"No"	0.9
5	0.524590350997307	2	2	"Churn"	"No"	0.9
6	0.520446145036181	2	2	"Churn"	"No"	0.9
7	0.51953125	2	2	"Churn"	"No"	0.9
8	0.529691840558176	1	2	"Churn"	"No"	0.9
9	0.543943533697632	2	2	"Churn"	"No"	0.9
10	0.508869179600887	2	2	"Churn"	"No"	0.9
11	0.552759626530118	2	2	"Churn"	"No"	0.9
12	0.515503875968992	1	2	"Churn"	"No"	0.9
13	0.51937984496124	1	2	"Churn"	"No"	0.9
14	0.527131782945736	2	2	"Churn"	"No"	0.9
15	0.511443242251971	2	2	"Churn"	"No"	0.9
16	0.515748031496063	2	2	"Churn"	"No"	0.9
17	0.52637305760431	2	2	"Churn"	"No"	0.9
18	0.517833761982698	2	2	"Churn"	"No"	0.9
19	0.540322580645161	2	2	"Churn"	"No"	0.9
20	0.546788294941914	2	2	"Churn"	"No"	0.9
21	0.525641025641026	2	2	"Churn"	"No"	0.9
22	0.529827842516664	2	2	"Churn"	"No"	0.9
23	0.511111111111111	2	2	"Churn"	"No"	0.9
24	0.514991601844021	2	2	"Churn"	"No"	0.9
25	0.521456525438149	2	2	"Churn"	"No"	0.9
26	0.572927156764015	2	2	"Churn"	"No"	0.9
27	0.514762670957361	2	2	"Churn"	"No"	0.9
28	0.555165112901974	2	2	"Churn"	"No"	0.9
29	0.528225806451613	1	2	"Churn"	"No"	0.9
30	0.531113080293408	2	2	"Churn"	"No"	0.9
1	0.591341773365943	3	3	"Churn"	"No"	0.9
2	0.547697950923349	3	3	"Churn"	"No"	0.9
3	0.524856536926148	3	3	"Churn"	"No"	0.9
4	0.51861523802802	3	3	"Churn"	"No"	0.9
5	0.567106791368666	3	3	"Churn"	"No"	0.9
6	0.567311507936508	3	3	"Churn"	"No"	0.9
7	0.517026748400971	3	3	"Churn"	"No"	0.9
8	0.561967015285599	2	3	"Churn"	"No"	0.9
9	0.524544831352319	3	3	"Churn"	"No"	0.9
10	0.565888978278359	3	3	"Churn"	"No"	0.9
11	0.536440457457222	2	3	"Churn"	"No"	0.9
12	0.551005003450656	3	3	"Churn"	"No"	0.9
13	0.538594268476621	3	3	"Churn"	"No"	0.9
14	0.514634233504473	3	3	"Churn"	"No"	0.9
15	0.537297543445084	3	3	"Churn"	"No"	0.9
16	0.538342691336624	3	3	"Churn"	"No"	0.9
17	0.57672976290458	3	3	"Churn"	"No"	0.9
